NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862	PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862	Details ...	79	0.70469064	2.496918	0.0	0.0	0.0	2666	tags=66%, list=18%, signal=80%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4	Details ...	109	0.6708386	2.4955955	0.0	0.0	0.0	3002	tags=61%, list=21%, signal=76%	
PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918	PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918	Details ...	79	0.6988076	2.4935033	0.0	0.0	0.0	2666	tags=65%, list=18%, signal=79%	
PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695	PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695	Details ...	79	0.70446354	2.4926095	0.0	0.0	0.0	2666	tags=66%, list=18%, signal=80%	
PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933	PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933	Details ...	79	0.7013934	2.4917502	0.0	0.0	0.0	2666	tags=65%, list=18%, signal=79%	
PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854	PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854		79	0.7042639	2.4884746	0.0	0.0	0.0	2666	tags=66%, list=18%, signal=80%	
PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929	PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929		79	0.6986627	2.4877806	0.0	0.0	0.0	2666	tags=65%, list=18%, signal=79%	
PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528	PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528		79	0.6966124	2.4856231	0.0	0.0	0.0	2666	tags=65%, list=18%, signal=79%	
PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517	PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517		79	0.704882	2.4846032	0.0	0.0	0.0	2666	tags=66%, list=18%, signal=80%	
PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928	PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928		79	0.70391506	2.4806902	0.0	0.0	0.0	2666	tags=66%, list=18%, signal=80%	
PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872	PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872		79	0.70199084	2.4750273	0.0	0.0	0.0	2666	tags=65%, list=18%, signal=79%	
PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525	PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525		79	0.70245606	2.4721544	0.0	0.0	0.0	2666	tags=65%, list=18%, signal=79%	
NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975956.2	NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975956.2		92	0.6860203	2.4664466	0.0	0.0	0.0	2666	tags=61%, list=18%, signal=74%	
PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873	PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873		79	0.7027559	2.4590864	0.0	0.0	0.0	2925	tags=68%, list=20%, signal=85%	
SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.6	SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.6		108	0.6715405	2.458197	0.0	0.0	0.0	3005	tags=62%, list=21%, signal=78%	
PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853	PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853		79	0.6982415	2.4568973	0.0	0.0	0.0	2666	tags=65%, list=18%, signal=79%	
PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526	PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526		79	0.697326	2.4458616	0.0	0.0	0.0	2666	tags=65%, list=18%, signal=79%	
SELENOCYSTEINE SYNTHESIS%REACTOME DATABASE ID RELEASE 91%2408557	SELENOCYSTEINE SYNTHESIS%REACTOME DATABASE ID RELEASE 91%2408557		90	0.68124354	2.4424908	0.0	0.0	0.0	2666	tags=62%, list=18%, signal=76%	
PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934	PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934		80	0.6916315	2.437384	0.0	0.0	0.0	2666	tags=64%, list=18%, signal=78%	
NONSENSE-MEDIATED DECAY (NMD)%REACTOME%R-HSA-927802.4	NONSENSE-MEDIATED DECAY (NMD)%REACTOME%R-HSA-927802.4		112	0.6481725	2.4187412	0.0	0.0	0.0	2925	tags=56%, list=20%, signal=70%	
NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975957.3	NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975957.3		112	0.6481725	2.4066703	0.0	0.0	0.0	2925	tags=56%, list=20%, signal=70%	
CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20250210%WP477%HOMO SAPIENS	CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20250210%WP477%HOMO SAPIENS		83	0.6694252	2.3685966	0.0	0.0	0.0	2666	tags=64%, list=18%, signal=78%	
INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME DATABASE ID RELEASE 91%168273	INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME DATABASE ID RELEASE 91%168273		130	0.61833096	2.3509843	0.0	0.0	0.0	2925	tags=53%, list=20%, signal=66%	
INFLUENZA INFECTION%REACTOME%R-HSA-168255.6	INFLUENZA INFECTION%REACTOME%R-HSA-168255.6		149	0.6002607	2.348839	0.0	0.0	0.0	2925	tags=50%, list=20%, signal=62%	
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.4	TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.4		58	0.688939	2.3340929	0.0	0.0	0.0	2914	tags=64%, list=20%, signal=80%	
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.4	FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.4		51	0.71236867	2.3307793	0.0	0.0	0.0	2914	tags=69%, list=20%, signal=86%	
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME%R-HSA-72702.5	RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME%R-HSA-72702.5		58	0.68276316	2.317299	0.0	0.0	0.0	2914	tags=62%, list=20%, signal=77%	
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME DATABASE ID RELEASE 91%72662	ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME DATABASE ID RELEASE 91%72662		59	0.68884736	2.3155055	0.0	0.0	0.0	2914	tags=63%, list=20%, signal=78%	
CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.4	CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.4		145	0.5669126	2.182276	0.0	0.0	0.0	2666	tags=48%, list=18%, signal=59%	
SARS-COV-1 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 91%9735869	SARS-COV-1 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 91%9735869		36	0.7084887	2.1561089	0.0	3.318223E-5	0.001	2602	tags=67%, list=18%, signal=81%	
GASTRULATION%REACTOME DATABASE ID RELEASE 91%9758941	GASTRULATION%REACTOME DATABASE ID RELEASE 91%9758941		88	0.5951303	2.1490772	0.0	3.2460877E-5	0.001	1657	tags=31%, list=11%, signal=34%	
REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME%R-HSA-9010553.2	REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME%R-HSA-9010553.2		151	0.54620916	2.123734	0.0	1.508359E-4	0.005	2669	tags=44%, list=18%, signal=53%	
DOPAMINERGIC NEUROGENESIS%WIKIPATHWAYS_20250210%WP2855%HOMO SAPIENS	DOPAMINERGIC NEUROGENESIS%WIKIPATHWAYS_20250210%WP2855%HOMO SAPIENS		15	0.82840943	2.0539112	0.0	5.852866E-4	0.02	871	tags=60%, list=6%, signal=64%	
PID_INTEGRIN1_PATHWAY%MSIGDB_C2%PID_INTEGRIN1_PATHWAY	PID_INTEGRIN1_PATHWAY%MSIGDB_C2%PID_INTEGRIN1_PATHWAY		40	0.6475438	2.043843	0.0	7.9995324E-4	0.028	1419	tags=40%, list=10%, signal=44%	
NOTCH3 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 91%9013508	NOTCH3 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 91%9013508		22	0.74044424	2.0429127	0.0	7.8395416E-4	0.028	1238	tags=45%, list=9%, signal=50%	
SARS-COV-2 MODULATES HOST TRANSLATION MACHINERY%REACTOME%R-HSA-9754678.3	SARS-COV-2 MODULATES HOST TRANSLATION MACHINERY%REACTOME%R-HSA-9754678.3		49	0.62420595	2.0381765	0.0	8.781349E-4	0.032	2602	tags=49%, list=18%, signal=60%	
TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME%R-HSA-8878159.4	TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME%R-HSA-8878159.4		79	0.58002067	2.0344129	0.0	9.1581215E-4	0.034	2851	tags=41%, list=20%, signal=50%	
RUNX2 REGULATES OSTEOBLAST DIFFERENTIATION%REACTOME%R-HSA-8940973.2	RUNX2 REGULATES OSTEOBLAST DIFFERENTIATION%REACTOME%R-HSA-8940973.2		20	0.75362074	2.0098453	0.0	0.0015606898	0.056	497	tags=35%, list=3%, signal=36%	
RUNX2 REGULATES BONE DEVELOPMENT%REACTOME%R-HSA-8941326.2	RUNX2 REGULATES BONE DEVELOPMENT%REACTOME%R-HSA-8941326.2		25	0.7151619	2.0030906	0.0	0.001660878	0.06	1433	tags=36%, list=10%, signal=40%	
NOTCH4 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 91%9013695	NOTCH4 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 91%9013695		20	0.77651465	2.001973	0.0	0.001654888	0.061	1326	tags=40%, list=9%, signal=44%	
DYRK1A INVOLVEMENT REGARDING CELL PROLIFERATION IN BRAIN DEVELOPMENT%WIKIPATHWAYS_20250210%WP5180%HOMO SAPIENS	DYRK1A INVOLVEMENT REGARDING CELL PROLIFERATION IN BRAIN DEVELOPMENT%WIKIPATHWAYS_20250210%WP5180%HOMO SAPIENS		42	0.6309631	1.9927955	0.0	0.0018764173	0.071	3289	tags=43%, list=23%, signal=55%	
HALLMARK_MTORC1_SIGNALING%MSIGDBHALLMARK%HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING%MSIGDBHALLMARK%HALLMARK_MTORC1_SIGNALING		138	0.50148785	1.9491194	0.0	0.0042250203	0.156	3034	tags=36%, list=21%, signal=45%	
HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING		40	0.6235168	1.9384005	0.0	0.0053097163	0.196	2903	tags=48%, list=20%, signal=59%	
HALLMARK_PROTEIN_SECRETION%MSIGDBHALLMARK%HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION%MSIGDBHALLMARK%HALLMARK_PROTEIN_SECRETION		76	0.5470612	1.9186041	0.0	0.007003581	0.255	3469	tags=53%, list=24%, signal=69%	
UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20250210%WP4925%HOMO SAPIENS	UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20250210%WP4925%HOMO SAPIENS		16	0.7384871	1.9126941	0.0	0.0075377966	0.271	3660	tags=81%, list=25%, signal=109%	
PID_CMYB_PATHWAY%MSIGDB_C2%PID_CMYB_PATHWAY	PID_CMYB_PATHWAY%MSIGDB_C2%PID_CMYB_PATHWAY		45	0.5998223	1.9066994	0.0	0.008330524	0.298	1088	tags=31%, list=8%, signal=34%	
NEURAL CREST DIFFERENTIATION%WIKIPATHWAYS_20250210%WP2064%HOMO SAPIENS	NEURAL CREST DIFFERENTIATION%WIKIPATHWAYS_20250210%WP2064%HOMO SAPIENS		62	0.5588091	1.8972598	0.0	0.0096139535	0.339	1239	tags=35%, list=9%, signal=39%	
SIGNALING BY NOTCH4%REACTOME%R-HSA-9013694.3	SIGNALING BY NOTCH4%REACTOME%R-HSA-9013694.3		70	0.5471201	1.8873339	0.0	0.010722191	0.377	3140	tags=33%, list=22%, signal=42%	
TURBULENT (OSCILLATORY, DISTURBED) FLOW SHEAR STRESS ACTIVATES SIGNALING BY PIEZO1 AND INTEGRINS IN ENDOTHELIAL CELLS%REACTOME%R-HSA-9860927.2	TURBULENT (OSCILLATORY, DISTURBED) FLOW SHEAR STRESS ACTIVATES SIGNALING BY PIEZO1 AND INTEGRINS IN ENDOTHELIAL CELLS%REACTOME%R-HSA-9860927.2		25	0.6467293	1.8867506	0.0	0.010640858	0.38	1659	tags=40%, list=11%, signal=45%	
MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.5	MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.5		177	0.47582543	1.8857951	0.0	0.010582969	0.382	2694	tags=36%, list=19%, signal=44%	
TRNA AMINOACYLATION%REACTOME%R-HSA-379724.3	TRNA AMINOACYLATION%REACTOME%R-HSA-379724.3		42	0.60032177	1.8849792	0.0	0.010526679	0.386	2394	tags=38%, list=17%, signal=46%	
EXTRAFOLLICULAR AND FOLLICULAR B CELL ACTIVATION BY SARS COV 2%WIKIPATHWAYS_20250210%WP5218%HOMO SAPIENS	EXTRAFOLLICULAR AND FOLLICULAR B CELL ACTIVATION BY SARS COV 2%WIKIPATHWAYS_20250210%WP5218%HOMO SAPIENS		17	0.7359603	1.8806043	0.0020242915	0.0113690635	0.419	1172	tags=47%, list=8%, signal=51%	
VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL REPRESSION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL REPRESSION	VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL REPRESSION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL REPRESSION		50	0.58042914	1.8768086	0.0	0.011841093	0.437	1714	tags=36%, list=12%, signal=41%	
KIDNEY DEVELOPMENT%REACTOME DATABASE ID RELEASE 91%9830369	KIDNEY DEVELOPMENT%REACTOME DATABASE ID RELEASE 91%9830369		31	0.6293179	1.8735534	0.0	0.012093884	0.449	1353	tags=42%, list=9%, signal=46%	
RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.5	RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.5		186	0.47105035	1.8731799	0.0	0.011921114	0.449	2694	tags=35%, list=19%, signal=43%	
PID_SHP2_PATHWAY%MSIGDB_C2%PID_SHP2_PATHWAY	PID_SHP2_PATHWAY%MSIGDB_C2%PID_SHP2_PATHWAY		36	0.6152254	1.8731246	0.0	0.011753211	0.449	1462	tags=36%, list=10%, signal=40%	
SHP2 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SHP2 SIGNALING	SHP2 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SHP2 SIGNALING		44	0.5895512	1.8698149	0.0021097045	0.012132652	0.462	1576	tags=36%, list=11%, signal=41%	
BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS	BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS		55	0.5627145	1.8682057	0.0	0.012156389	0.468	1545	tags=36%, list=11%, signal=41%	
TRANSCRIPTIONAL AND POST-TRANSLATIONAL REGULATION OF MITF-M EXPRESSION AND ACTIVITY%REACTOME%R-HSA-9856649.3	TRANSCRIPTIONAL AND POST-TRANSLATIONAL REGULATION OF MITF-M EXPRESSION AND ACTIVITY%REACTOME%R-HSA-9856649.3		49	0.5666426	1.8608981	0.0	0.013364275	0.508	1986	tags=33%, list=14%, signal=38%	
SUMOYLATION OF INTRACELLULAR RECEPTORS%REACTOME%R-HSA-4090294.5	SUMOYLATION OF INTRACELLULAR RECEPTORS%REACTOME%R-HSA-4090294.5		19	0.6951217	1.8501058	0.0	0.015249496	0.563	3050	tags=53%, list=21%, signal=67%	
RRNA PROCESSING%REACTOME DATABASE ID RELEASE 91%72312	RRNA PROCESSING%REACTOME DATABASE ID RELEASE 91%72312		195	0.45816255	1.8421803	0.0	0.016611125	0.604	2694	tags=34%, list=19%, signal=42%	
SARS-COV-1-HOST INTERACTIONS%REACTOME DATABASE ID RELEASE 91%9692914	SARS-COV-1-HOST INTERACTIONS%REACTOME DATABASE ID RELEASE 91%9692914		82	0.51336914	1.8401781	0.0	0.01697743	0.617	2443	tags=44%, list=17%, signal=53%	
DEVELOPMENT OF URETERIC DERIVED COLLECTING SYSTEM%WIKIPATHWAYS_20250210%WP5053%HOMO SAPIENS	DEVELOPMENT OF URETERIC DERIVED COLLECTING SYSTEM%WIKIPATHWAYS_20250210%WP5053%HOMO SAPIENS		32	0.6191903	1.8364292	0.0	0.017742563	0.635	2452	tags=56%, list=17%, signal=68%	
LAMININ INTERACTIONS%REACTOME%R-HSA-3000157.4	LAMININ INTERACTIONS%REACTOME%R-HSA-3000157.4		20	0.69460416	1.8302683	0.0	0.019242875	0.677	1182	tags=45%, list=8%, signal=49%	
INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME%R-HSA-6785807.8	INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME%R-HSA-6785807.8		57	0.5484002	1.8275453	0.0	0.019703353	0.689	2369	tags=46%, list=16%, signal=54%	
UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.4	UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.4		85	0.5152231	1.8226897	0.0	0.02086342	0.719	2890	tags=40%, list=20%, signal=50%	
BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME%R-HSA-2173782.3	BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME%R-HSA-2173782.3		20	0.67980593	1.8205907	0.0	0.021173071	0.727	1645	tags=50%, list=11%, signal=56%	
ANGIOPOIETIN RECEPTOR TIE2-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ANGIOPOIETIN RECEPTOR TIE2-MEDIATED SIGNALING	ANGIOPOIETIN RECEPTOR TIE2-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ANGIOPOIETIN RECEPTOR TIE2-MEDIATED SIGNALING		39	0.5890722	1.8140526	0.0019607844	0.022604628	0.745	2800	tags=49%, list=19%, signal=60%	
TROP2 REGULATORY SIGNALING%WIKIPATHWAYS_20250210%WP5300%HOMO SAPIENS	TROP2 REGULATORY SIGNALING%WIKIPATHWAYS_20250210%WP5300%HOMO SAPIENS		27	0.635156	1.8089473	0.0019417476	0.02392814	0.767	1101	tags=41%, list=8%, signal=44%	
ID%IOB%ID	ID%IOB%ID		15	0.7233134	1.8068007	0.0	0.024529455	0.777	1972	tags=53%, list=14%, signal=62%	
GENES CONTROLLING NEPHROGENESIS%WIKIPATHWAYS_20250210%WP4823%HOMO SAPIENS	GENES CONTROLLING NEPHROGENESIS%WIKIPATHWAYS_20250210%WP4823%HOMO SAPIENS		23	0.658389	1.8033607	0.0021141649	0.025396036	0.788	2428	tags=61%, list=17%, signal=73%	
SIGNALING BY NOTCH3%REACTOME DATABASE ID RELEASE 91%9012852	SIGNALING BY NOTCH3%REACTOME DATABASE ID RELEASE 91%9012852		45	0.559203	1.7895536	0.004210526	0.030682724	0.846	1353	tags=38%, list=9%, signal=42%	
VITAMIN A AND CAROTENOID METABOLISM%WIKIPATHWAYS_20250210%WP716%HOMO SAPIENS	VITAMIN A AND CAROTENOID METABOLISM%WIKIPATHWAYS_20250210%WP716%HOMO SAPIENS		18	0.698875	1.7891997	0.0	0.030398048	0.847	2268	tags=50%, list=16%, signal=59%	
TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY	TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY		38	0.57438457	1.7885365	0.0	0.030212622	0.85	2394	tags=34%, list=17%, signal=41%	
SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 91%376176	SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 91%376176		196	0.4433385	1.7854929	0.0	0.030856999	0.857	2669	tags=40%, list=18%, signal=48%	
MITOCHONDRIAL TRNA AMINOACYLATION%REACTOME DATABASE ID RELEASE 91%379726	MITOCHONDRIAL TRNA AMINOACYLATION%REACTOME DATABASE ID RELEASE 91%379726		21	0.6614633	1.7831815	0.0019762847	0.031314462	0.863	2394	tags=38%, list=17%, signal=46%	
EGR2 AND SOX10-MEDIATED INITIATION OF SCHWANN CELL MYELINATION%REACTOME DATABASE ID RELEASE 91%9619665	EGR2 AND SOX10-MEDIATED INITIATION OF SCHWANN CELL MYELINATION%REACTOME DATABASE ID RELEASE 91%9619665		26	0.63537085	1.7817726	0.0041753654	0.03161476	0.868	1582	tags=46%, list=11%, signal=52%	
INTERLEUKIN-12 FAMILY SIGNALING%REACTOME%R-HSA-447115.7	INTERLEUKIN-12 FAMILY SIGNALING%REACTOME%R-HSA-447115.7		40	0.57879925	1.7814648	0.0	0.031379126	0.868	1337	tags=30%, list=9%, signal=33%	
