NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GLUTAMATE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 91%210500	GLUTAMATE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 91%210500		22	-0.61736375	-1.6669581	0.016194332	0.10217297	0.999	1839	tags=50%, list=13%, signal=57%	
ACTIVATION OF KAINATE RECEPTORS UPON GLUTAMATE BINDING%REACTOME%R-HSA-451326.4	ACTIVATION OF KAINATE RECEPTORS UPON GLUTAMATE BINDING%REACTOME%R-HSA-451326.4		26	-0.59062433	-1.6558983	0.008403362	0.11155054	1.0	3000	tags=54%, list=21%, signal=68%	
CA-DEPENDENT EVENTS%REACTOME%R-HSA-111996.3	CA-DEPENDENT EVENTS%REACTOME%R-HSA-111996.3		33	-0.55735165	-1.6451147	0.0058252425	0.121115945	1.0	2002	tags=36%, list=14%, signal=42%	
TRANSCRIPTIONAL REGULATION BY MECP2%REACTOME DATABASE ID RELEASE 91%8986944	TRANSCRIPTIONAL REGULATION BY MECP2%REACTOME DATABASE ID RELEASE 91%8986944		54	-0.49402776	-1.6403074	0.005952381	0.124157354	1.0	1163	tags=28%, list=8%, signal=30%	
RETT SYNDROME%WIKIPATHWAYS_20250210%WP4312%HOMO SAPIENS	RETT SYNDROME%WIKIPATHWAYS_20250210%WP4312%HOMO SAPIENS		37	-0.53041005	-1.6349813	0.0061099795	0.12787606	1.0	1337	tags=27%, list=9%, signal=30%	
OPIOID SIGNALLING%REACTOME%R-HSA-111885.4	OPIOID SIGNALLING%REACTOME%R-HSA-111885.4		76	-0.459789	-1.6180993	0.0054945056	0.14722566	1.0	2218	tags=34%, list=15%, signal=40%	
HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-GI ALPHA AND GS ALPHA MEDIATED PATHWAY%PANTHER PATHWAY%P00026	HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-GI ALPHA AND GS ALPHA MEDIATED PATHWAY%PANTHER PATHWAY%P00026		85	-0.4470387	-1.6038291	0.0059405942	0.1648875	1.0	1306	tags=22%, list=9%, signal=24%	
NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 91%9031628	NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 91%9031628		33	-0.53199667	-1.6035779	0.023809524	0.16217153	1.0	1812	tags=45%, list=13%, signal=52%	
PID_REELIN_PATHWAY%MSIGDB_C2%PID_REELIN_PATHWAY	PID_REELIN_PATHWAY%MSIGDB_C2%PID_REELIN_PATHWAY		22	-0.5942225	-1.5983282	0.0076190475	0.1674633	1.0	1812	tags=41%, list=13%, signal=47%	
P38 SIGNALING MEDIATED BY MAPKAP KINASES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P38 SIGNALING MEDIATED BY MAPKAP KINASES	P38 SIGNALING MEDIATED BY MAPKAP KINASES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P38 SIGNALING MEDIATED BY MAPKAP KINASES		19	-0.59933907	-1.5965153	0.023529412	0.1671606	1.0	1746	tags=37%, list=12%, signal=42%	
HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-GQ ALPHA AND GO ALPHA MEDIATED PATHWAY%PANTHER PATHWAY%P00027	HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-GQ ALPHA AND GO ALPHA MEDIATED PATHWAY%PANTHER PATHWAY%P00027		65	-0.46960688	-1.5938189	0.0041067763	0.16820233	1.0	969	tags=26%, list=7%, signal=28%	
SIGNALING EVENTS MEDIATED BY HDAC CLASS II%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS II	SIGNALING EVENTS MEDIATED BY HDAC CLASS II%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS II		31	-0.5432786	-1.5871834	0.018404908	0.17545184	1.0	2665	tags=29%, list=18%, signal=36%	
G PROTEIN SIGNALING%WIKIPATHWAYS_20250210%WP35%HOMO SAPIENS	G PROTEIN SIGNALING%WIKIPATHWAYS_20250210%WP35%HOMO SAPIENS		52	-0.4880029	-1.5862771	0.007797271	0.17373571	1.0	2686	tags=44%, list=19%, signal=54%	
CORTOCOTROPIN RELEASING FACTOR RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04380	CORTOCOTROPIN RELEASING FACTOR RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04380		16	-0.63086927	-1.5815763	0.023715414	0.17848381	1.0	2983	tags=63%, list=21%, signal=79%	
GLYCOSPHINGOLIPID BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 91%9840309	GLYCOSPHINGOLIPID BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 91%9840309		16	-0.60998017	-1.5782298	0.031620555	0.18073456	1.0	1565	tags=38%, list=11%, signal=42%	
DARPP-32 EVENTS%REACTOME%R-HSA-180024.6	DARPP-32 EVENTS%REACTOME%R-HSA-180024.6		21	-0.5966228	-1.5735568	0.027881041	0.18517011	1.0	2218	tags=43%, list=15%, signal=51%	
BETA1 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04377	BETA1 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04377		20	-0.58156437	-1.5726806	0.02258727	0.1835788	1.0	431	tags=25%, list=3%, signal=26%	
SIGNALING BY NTRKS%REACTOME DATABASE ID RELEASE 91%166520	SIGNALING BY NTRKS%REACTOME DATABASE ID RELEASE 91%166520		120	-0.4197017	-1.5724399	0.0019646366	0.18109237	1.0	2287	tags=33%, list=16%, signal=38%	
RAF ACTIVATION%REACTOME%R-HSA-5673000.4	RAF ACTIVATION%REACTOME%R-HSA-5673000.4		33	-0.5167856	-1.5671978	0.022774328	0.18667485	1.0	1911	tags=24%, list=13%, signal=28%	
PID_LIS1_PATHWAY%MSIGDB_C2%PID_LIS1_PATHWAY	PID_LIS1_PATHWAY%MSIGDB_C2%PID_LIS1_PATHWAY		21	-0.59159553	-1.5655462	0.010288066	0.18638344	1.0	2003	tags=43%, list=14%, signal=50%	
AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781	AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781		72	-0.451639	-1.5639701	0.00203666	0.18615434	1.0	4456	tags=50%, list=31%, signal=72%	
AMIODARONE ACTION PATHWAY%PATHWHIZ%PW000642	AMIODARONE ACTION PATHWAY%PATHWHIZ%PW000642		46	-0.47964135	-1.5619233	0.0077220076	0.18638057	1.0	1316	tags=28%, list=9%, signal=31%	
GABA-B_RECEPTOR_II_SIGNALING%PANTHER PATHWAY%P05731	GABA-B_RECEPTOR_II_SIGNALING%PANTHER PATHWAY%P05731		32	-0.53629845	-1.5592612	0.01908397	0.18771482	1.0	1245	tags=28%, list=9%, signal=31%	
GLUCAGON-LIKE PEPTIDE-1 (GLP1) REGULATES INSULIN SECRETION%REACTOME%R-HSA-381676.7	GLUCAGON-LIKE PEPTIDE-1 (GLP1) REGULATES INSULIN SECRETION%REACTOME%R-HSA-381676.7		33	-0.52095586	-1.5579638	0.011976048	0.18708888	1.0	1305	tags=33%, list=9%, signal=37%	
G ALPHA (I) SIGNALLING EVENTS%REACTOME%R-HSA-418594.9	G ALPHA (I) SIGNALLING EVENTS%REACTOME%R-HSA-418594.9		148	-0.40534955	-1.5550685	0.001953125	0.1889871	1.0	2081	tags=32%, list=14%, signal=37%	
SYNAPTIC_VESICLE_TRAFFICKING%PANTHER PATHWAY%P05734	SYNAPTIC_VESICLE_TRAFFICKING%PANTHER PATHWAY%P05734		19	-0.59661025	-1.5527781	0.036764707	0.19031589	1.0	2725	tags=63%, list=19%, signal=78%	
THYROTROPIN-RELEASING HORMONE RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04394	THYROTROPIN-RELEASING HORMONE RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04394		45	-0.480967	-1.5423894	0.0057361377	0.20469247	1.0	739	tags=24%, list=5%, signal=26%	
PLC BETA MEDIATED EVENTS%REACTOME DATABASE ID RELEASE 91%112043	PLC BETA MEDIATED EVENTS%REACTOME DATABASE ID RELEASE 91%112043		43	-0.484285	-1.5407679	0.013833992	0.204765	1.0	2081	tags=35%, list=14%, signal=41%	
G-PROTEIN MEDIATED EVENTS%REACTOME%R-HSA-112040.3	G-PROTEIN MEDIATED EVENTS%REACTOME%R-HSA-112040.3		47	-0.47544378	-1.5372435	0.014056225	0.2080078	1.0	2081	tags=34%, list=14%, signal=40%	
SIGNALING BY NTRK1 (TRKA)%REACTOME%R-HSA-187037.4	SIGNALING BY NTRK1 (TRKA)%REACTOME%R-HSA-187037.4		103	-0.42015746	-1.5303603	0.00390625	0.21697958	1.0	2287	tags=33%, list=16%, signal=39%	
PKA-MEDIATED PHOSPHORYLATION OF CREB%REACTOME DATABASE ID RELEASE 91%111931	PKA-MEDIATED PHOSPHORYLATION OF CREB%REACTOME DATABASE ID RELEASE 91%111931		17	-0.59360486	-1.5278207	0.03448276	0.2187989	1.0	1172	tags=29%, list=8%, signal=32%	
METABOTROPIC GLUTAMATE RECEPTOR GROUP II PATHWAY%PANTHER PATHWAY%P00040	METABOTROPIC GLUTAMATE RECEPTOR GROUP II PATHWAY%PANTHER PATHWAY%P00040		36	-0.49763566	-1.5272698	0.019607844	0.21693996	1.0	650	tags=22%, list=5%, signal=23%	
ELECTRON TRANSPORT CHAIN OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20250210%WP111%HOMO SAPIENS	ELECTRON TRANSPORT CHAIN OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20250210%WP111%HOMO SAPIENS		73	-0.4364436	-1.5267389	0.010438413	0.21509606	1.0	4421	tags=47%, list=31%, signal=67%	
SENSORY PROCESSING OF SOUND BY INNER HAIR CELLS OF THE COCHLEA%REACTOME%R-HSA-9662360.2	SENSORY PROCESSING OF SOUND BY INNER HAIR CELLS OF THE COCHLEA%REACTOME%R-HSA-9662360.2		48	-0.4630935	-1.5235521	0.013257576	0.21785556	1.0	2432	tags=38%, list=17%, signal=45%	
BETA2 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04378	BETA2 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04378		20	-0.58156437	-1.5194302	0.026639344	0.2223458	1.0	431	tags=25%, list=3%, signal=26%	
ACTIVATION OF GABAB RECEPTORS%REACTOME DATABASE ID RELEASE 91%991365	ACTIVATION OF GABAB RECEPTORS%REACTOME DATABASE ID RELEASE 91%991365		35	-0.48924464	-1.5191057	0.013861386	0.22012319	1.0	1245	tags=29%, list=9%, signal=31%	
GLYCOLYSIS AND GLUCONEOGENESIS%WIKIPATHWAYS_20250210%WP534%HOMO SAPIENS	GLYCOLYSIS AND GLUCONEOGENESIS%WIKIPATHWAYS_20250210%WP534%HOMO SAPIENS		18	-0.58310443	-1.5143156	0.043392505	0.22595711	1.0	2614	tags=33%, list=18%, signal=41%	
PKA ACTIVATION%REACTOME DATABASE ID RELEASE 91%163615	PKA ACTIVATION%REACTOME DATABASE ID RELEASE 91%163615		16	-0.59915483	-1.5112491	0.03512015	0.22853713	1.0	1172	tags=31%, list=8%, signal=34%	
PKA ACTIVATION IN GLUCAGON SIGNALLING%REACTOME DATABASE ID RELEASE 91%164378	PKA ACTIVATION IN GLUCAGON SIGNALLING%REACTOME DATABASE ID RELEASE 91%164378		15	-0.60414135	-1.499459	0.05544148	0.24707139	1.0	1305	tags=33%, list=9%, signal=37%	
REGULATION OF RAS FAMILY ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RAS FAMILY ACTIVATION	REGULATION OF RAS FAMILY ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RAS FAMILY ACTIVATION		29	-0.51044226	-1.4973129	0.029354207	0.24826695	1.0	2686	tags=48%, list=19%, signal=59%	
TRANSPORT OF INORGANIC CATIONS ANIONS AND AMINO ACIDS OLIGOPEPTIDES%REACTOME DATABASE ID RELEASE 91%425393	TRANSPORT OF INORGANIC CATIONS ANIONS AND AMINO ACIDS OLIGOPEPTIDES%REACTOME DATABASE ID RELEASE 91%425393		67	-0.44117752	-1.4947973	0.011090573	0.25045234	1.0	1663	tags=30%, list=12%, signal=34%	
PID_MAPK_TRK_PATHWAY%MSIGDB_C2%PID_MAPK_TRK_PATHWAY	PID_MAPK_TRK_PATHWAY%MSIGDB_C2%PID_MAPK_TRK_PATHWAY		27	-0.5143995	-1.4926646	0.045009784	0.25188306	1.0	2285	tags=30%, list=16%, signal=35%	
MUSCLE CONTRACTION%REACTOME%R-HSA-397014.5	MUSCLE CONTRACTION%REACTOME%R-HSA-397014.5		140	-0.38903055	-1.4924417	0.013513514	0.24944039	1.0	1318	tags=25%, list=9%, signal=27%	
